zipcode,sort_code_1,sort_code_2,sort_code_3,sort_code_4,arr_cnpo_nm,deliv_po_nm,course_no
14956,B8,423,02,25,부평물,시흥대야,205
14957,B8,423,02,24,부평물,시흥대야,205
14954,B8,423,02,26,부평물,시흥대야,205
14960,B8,423,02,26,부평물,시흥대야,205
14955,B8,423,02,26,부평물,시흥대야,205
14959,B8,423,02,26,부평물,시흥대야,205
14953,B8,423,02,26,부평물,시흥대야,205
14961,B8,423,02,24,부평물,시흥대야,205
15010,B8,422,06,80,부평물,시흥,061
15012,B8,422,06,78,부평물,시흥,068
15011,B8,422,06,76,부평물,시흥,068
14989,B8,422,01,09,부평물,시흥,013
14946,B8,423,02,15,부평물,시흥대야,104
14958,B8,423,02,15,부평물,시흥대야,104
14949,B8,423,02,18,부평물,시흥대야,103
14910,B8,423,02,16,부평물,시흥대야,101
14948,B8,423,02,17,부평물,시흥대야,104
14947,B8,423,02,15,부평물,시흥대야,104
14950,B8,423,02,20,부평물,시흥대야,103
14921,B8,423,03,23,부평물,시흥대야,102
14951,B8,423,02,20,부평물,시흥대야,106
14952,B8,423,02,18,부평물,시흥대야,106
14930,B8,423,03,10,부평물,시흥대야,102
14938,B8,423,03,10,부평물,시흥대야,102
14937,B8,423,03,10,부평물,시흥대야,102
15006,B8,422,02,70,부평물,시흥,035
15008,B8,422,02,70,부평물,시흥,035
14966,B8,422,02,66,부평물,시흥,028
15005,B8,422,02,70,부평물,시흥,035
14970,B8,422,02,69,부평물,시흥,035
14967,B8,422,02,65,부평물,시흥,028
14965,B8,422,02,66,부평물,시흥,028
14964,B8,422,02,65,부평물,시흥,028
14963,B8,422,02,67,부평물,시흥,028
14968,B8,422,02,67,부평물,시흥,028
14969,B8,422,02,70,부평물,시흥,035
14922,B8,423,03,27,부평물,시흥대야,205
14920,B8,423,03,22,부평물,시흥대야,102
14919,B8,423,03,10,부평물,시흥대야,204
14943,B8,423,03,25,부평물,시흥대야,102
14916,B8,423,03,71,부평물,시흥대야,103
14917,B8,423,03,10,부평물,시흥대야,204
14918,B8,423,03,71,부평물,시흥대야,204
15002,B8,422,02,69,부평물,시흥,021
14996,B8,422,02,59,부평물,시흥,025
14971,B8,422,02,69,부평물,시흥,000
15001,B8,422,02,69,부평물,시흥,021
15018,B8,422,02,00,부평물,시흥,020
15055,B8,422,03,00,부평물,시흥,030
15040,B8,422,00,00,부평물,시흥,000
15118,B8,422,05,00,부평물,시흥,050
15086,B8,422,05,43,부평물,시흥,050
15050,B8,422,03,26,부평물,시흥,032
15048,B8,422,03,26,부평물,시흥,041
15119,B8,422,05,44,부평물,시흥,051
15096,B8,422,05,44,부평물,시흥,000
15057,B8,422,03,27,부평물,시흥,041
15064,B8,422,04,38,부평물,시흥,044
15076,B8,422,05,48,부평물,시흥,045
15092,B8,422,05,45,부평물,시흥,053
15047,B8,422,02,58,부평물,시흥,032
15117,B8,422,05,44,부평물,시흥,051
15062,B8,422,04,33,부평물,시흥,041
15110,B8,422,05,48,부평물,시흥,051
15042,B8,422,02,60,부평물,시흥,025
15049,B8,422,03,21,부평물,시흥,032
15051,B8,422,03,25,부평물,시흥,035
15061,B8,422,03,29,부평물,시흥,045
15016,B8,422,05,53,부평물,시흥,053
15020,B8,422,04,32,부평물,시흥,031
15015,B8,422,05,41,부평물,시흥,055
15052,B8,422,03,22,부평물,시흥,033
15036,B8,422,04,39,부평물,시흥,044
15115,B8,422,05,43,부평물,시흥,055
15078,B8,422,05,47,부평물,시흥,045
15009,B8,422,02,60,부평물,시흥,025
15030,B8,422,04,35,부평물,시흥,042
15109,B8,422,05,48,부평물,시흥,051
15102,B8,422,05,52,부평물,시흥,051
15100,B8,422,05,44,부평물,시흥,051
15093,B8,422,05,43,부평물,시흥,053
15034,B8,422,03,29,부평물,시흥,045
15103,B8,422,05,50,부평물,시흥,045
15079,B8,422,05,47,부평물,시흥,045
15058,B8,422,03,27,부평물,시흥,041
15038,B8,422,04,38,부평물,시흥,042
15035,B8,422,03,29,부평물,시흥,045
15073,B8,422,04,39,부평물,시흥,044
15081,B8,422,04,38,부평물,시흥,042
15027,B8,422,04,34,부평물,시흥,045
15060,B8,422,03,24,부평물,시흥,041
15105,B8,422,05,50,부평물,시흥,045
15028,B8,422,04,31,부평물,시흥,045
15014,B8,422,02,70,부평물,시흥,035
15112,B8,422,05,50,부평물,시흥,045
15114,B8,422,05,50,부평물,시흥,045
15025,B8,422,03,29,부평물,시흥,033
15083,B8,422,05,45,부평물,시흥,053
15091,B8,422,05,52,부평물,시흥,051
15098,B8,422,05,52,부평물,시흥,053
15095,B8,422,05,43,부평물,시흥,053
15089,B8,422,05,45,부평물,시흥,053
15107,B8,422,05,48,부평물,시흥,051
15108,B8,422,05,48,부평물,시흥,051
15022,B8,422,04,32,부평물,시흥,045
15019,B8,422,04,87,부평물,시흥,035
15082,B8,422,05,47,부평물,시흥,045
15013,B8,422,02,53,부평물,시흥,053
15113,B8,422,05,50,부평물,시흥,045
15024,B8,422,03,29,부평물,시흥,033
15053,B8,422,03,28,부평물,시흥,034
15056,B8,422,03,28,부평물,시흥,045
15059,B8,422,03,24,부평물,시흥,041
15111,B8,422,05,50,부평물,시흥,045
15085,B8,422,05,43,부평물,시흥,053
15084,B8,422,05,45,부평물,시흥,053
15088,B8,422,05,43,부평물,시흥,053
15116,B8,422,05,55,부평물,시흥,051
15066,B8,422,04,39,부평물,시흥,044
15104,B8,422,05,50,부평물,시흥,045
15090,B8,422,05,49,부평물,시흥,045
15101,B8,422,05,52,부평물,시흥,051
15021,B8,422,04,37,부평물,시흥,049
15029,B8,422,04,37,부평물,시흥,031
15041,B8,422,04,37,부평물,시흥,032
15097,B8,422,05,52,부평물,시흥,053
15054,B8,422,03,29,부평물,시흥,034
15087,B8,422,05,43,부평물,시흥,053
15017,B8,422,04,87,부평물,시흥,035
15094,B8,422,05,43,부평물,시흥,053
15026,B8,422,04,34,부평물,시흥,033
15023,B8,422,04,31,부평물,시흥,033
15032,B8,422,04,36,부평물,시흥,047
15065,B8,422,04,40,부평물,시흥,041
15031,B8,422,04,36,부평물,시흥,034
15063,B8,422,04,33,부평물,시흥,041
15075,B8,422,05,48,부평물,시흥,045
15077,B8,422,05,48,부평물,시흥,045
15106,B8,422,05,50,부평물,시흥,045
15080,B8,422,05,54,부평물,시흥,053
15099,B8,422,05,44,부평물,시흥,051
15039,B8,422,04,86,부평물,시흥,040
15074,B8,422,05,48,부평물,시흥,045
15037,B8,422,04,86,부평물,시흥,041
15033,B8,422,04,30,부평물,시흥,047
14988,B8,422,01,08,부평물,시흥,011
14936,B8,422,01,04,부평물,시흥,014
14986,B8,422,01,05,부평물,시흥,014
14977,B8,422,07,13,부평물,시흥,074
14975,B8,422,07,10,부평물,시흥,074
14974,B8,422,07,10,부평물,시흥,074
14976,B8,422,07,10,부평물,시흥,074
14962,B8,422,07,10,부평물,시흥,074
14972,B8,422,07,10,부평물,시흥,074
15459,B7,425,01,14,안양물,안산,013
15262,B7,425,02,11,안양물,안산,023
15333,B7,425,01,06,안양물,안산,022
15355,B7,425,01,12,안양물,안산,021
15271,B7,425,02,11,안양물,안산,021
15466,B7,425,01,18,안양물,안산,014
15340,B7,425,02,04,안양물,안산,028
15261,B7,425,02,05,안양물,안산,023
15335,B7,425,02,09,안양물,안산,028
15479,B7,425,01,17,안양물,안산,014
15484,B7,425,01,16,안양물,안산,016
15464,B7,425,01,18,안양물,안산,014
15360,B7,425,02,05,안양물,안산,023
15458,B7,425,01,22,안양물,안산,013
15264,B7,425,02,11,안양물,안산,021
15359,B7,425,01,01,안양물,안산,021
15465,B7,425,01,19,안양물,안산,014
15354,B7,425,01,12,안양물,안산,021
15356,B7,425,01,22,안양물,안산,013
15362,B7,425,01,18,안양물,안산,014
15357,B7,425,01,12,안양물,안산,021
15339,B7,425,02,08,안양물,안산,023
15349,B7,425,02,08,안양물,안산,023
15336,B7,425,01,12,안양물,안산,028
15461,B7,425,01,13,안양물,안산,013
15358,B7,425,01,13,안양물,안산,013
15342,B7,425,01,01,안양물,안산,021
15334,B7,425,01,23,안양물,안산,021
15338,B7,425,02,09,안양물,안산,022
15345,B7,425,01,06,안양물,안산,022
15344,B7,425,01,06,안양물,안산,022
15343,B7,425,01,06,안양물,안산,022
15337,B7,425,02,09,안양물,안산,022
15462,B7,425,51,50,안양물,안산,505
15463,B7,425,01,18,안양물,안산,015
15472,B7,425,01,12,안양물,안산,016
15476,B7,425,01,15,안양물,안산,016
15263,B7,425,02,11,안양물,안산,021
15272,B7,425,02,11,안양물,안산,021
15485,B7,425,01,16,안양물,안산,016
15473,B7,425,01,14,안양물,안산,013
15474,B7,425,01,14,안양물,안산,013
15475,B7,425,01,15,안양물,안산,016
15483,B7,425,01,22,안양물,안산,013
15332,B7,425,01,23,안양물,안산,021
15471,B7,425,01,15,안양물,안산,016
15477,B7,425,01,20,안양물,안산,015
15478,B7,425,01,21,안양물,안산,014
15480,B7,425,01,17,안양물,안산,014
15481,B7,425,01,17,안양물,안산,014
15482,B7,425,01,21,안양물,안산,016
15341,B7,425,01,01,안양물,안산,021
15346,B7,425,01,01,안양물,안산,021
15470,B7,425,01,20,안양물,안산,015
15460,B7,425,01,13,안양물,안산,013
15469,B7,425,01,19,안양물,안산,015
15347,B7,425,01,23,안양물,안산,021
15468,B7,425,01,20,안양물,안산,014
15467,B7,425,01,17,안양물,안산,014
15361,B7,425,02,03,안양물,안산,022
15350,B7,425,02,02,안양물,안산,023
15352,B7,425,02,04,안양물,안산,028
15351,B7,425,02,04,안양물,안산,028
15353,B7,425,01,01,안양물,안산,021
15650,B7,426,01,02,안양물,대부,002
15653,B7,426,01,02,안양물,대부,002
15647,B7,426,01,05,안양물,대부,005
15649,B7,426,01,00,안양물,대부,010
15648,B7,426,01,05,안양물,대부,005
15645,B7,426,01,01,안양물,대부,001
15528,B7,425,07,00,안양물,안산,070
15644,B7,426,01,00,안양물,대부,010
15641,B7,426,01,00,안양물,대부,010
15643,B7,426,01,03,안양물,대부,010
15642,B7,426,01,00,안양물,대부,010
15638,B7,426,01,04,안양물,대부,004
15637,B7,426,01,04,안양물,대부,004
15640,B7,426,01,04,안양물,대부,004
15646,B7,426,01,04,안양물,대부,004
15639,B7,426,01,04,안양물,대부,004
15610,B7,425,05,71,안양물,안산,044
15602,B7,425,05,69,안양물,안산,049
15597,B7,425,05,69,안양물,안산,044
15598,B7,425,05,69,안양물,안산,044
15599,B7,425,05,69,안양물,안산,044
15658,B7,425,05,71,안양물,안산,045
15657,B7,425,05,71,안양물,안산,045
15605,B7,425,05,69,안양물,안산,049
15427,B7,425,05,76,안양물,안산,049
15604,B7,425,05,69,안양물,안산,049
15609,B7,425,05,70,안양물,안산,049
15651,B7,426,01,03,안양물,대부,003
15652,B7,426,01,03,안양물,대부,003
15227,B7,425,03,44,안양물,안산,035
15372,B7,425,03,43,안양물,안산,039
15224,B7,425,03,35,안양물,안산,037
15217,B7,425,03,39,안양물,안산,035
15212,B7,425,03,40,안양물,안산,035
15368,B7,425,03,33,안양물,안산,039
15210,B7,425,03,35,안양물,안산,035
15232,B7,425,03,32,안양물,안산,037
15213,B7,425,03,40,안양물,안산,035
15222,B7,425,03,37,안양물,안산,037
15228,B7,425,03,35,안양물,안산,037
15242,B7,425,03,31,안양물,안산,039
15230,B7,425,03,35,안양물,안산,037
15219,B7,425,03,38,안양물,안산,037
15367,B7,425,03,43,안양물,안산,039
15220,B7,425,03,38,안양물,안산,037
15211,B7,425,03,38,안양물,안산,037
15221,B7,425,03,37,안양물,안산,037
15366,B7,425,03,31,안양물,안산,039
15214,B7,425,03,36,안양물,안산,035
15401,B7,425,03,36,안양물,안산,038
15216,B7,425,03,39,안양물,안산,035
15229,B7,425,03,35,안양물,안산,037
15223,B7,425,03,37,안양물,안산,037
15218,B7,425,03,42,안양물,안산,038
15365,B7,425,03,31,안양물,안산,039
15241,B7,425,03,33,안양물,안산,038
15239,B7,425,03,33,안양물,안산,037
15237,B7,425,03,40,안양물,안산,036
15235,B7,425,03,42,안양물,안산,036
15370,B7,425,03,41,안양물,안산,039
15234,B7,425,03,34,안양물,안산,036
15369,B7,425,03,34,안양물,안산,038
15238,B7,425,03,39,안양물,안산,036
15236,B7,425,03,33,안양물,안산,036
15231,B7,425,03,32,안양물,안산,038
15233,B7,425,03,34,안양물,안산,037
15371,B7,425,03,43,안양물,안산,039
15215,B7,425,03,36,안양물,안산,035
15209,B7,425,03,36,안양물,안산,024
15240,B7,425,03,33,안양물,안산,039
15656,B7,425,05,74,안양물,안산,044
15410,B7,425,05,73,안양물,안산,048
15411,B7,425,05,73,안양물,안산,048
15408,B7,425,05,72,안양물,안산,043
15409,B7,425,05,72,안양물,안산,043
15423,B7,425,05,72,안양물,안산,043
15607,B7,425,05,70,안양물,안산,043
15616,B7,425,05,75,안양물,안산,048
15606,B7,425,05,70,안양물,안산,043
15619,B7,425,05,74,안양물,안산,048
15422,B7,425,05,72,안양물,안산,044
15618,B7,425,05,74,안양물,안산,048
15421,B7,425,05,77,안양물,안산,044
15617,B7,425,05,75,안양물,안산,048
15655,B7,425,05,75,안양물,안산,045
15415,B7,425,05,73,안양물,안산,048
15601,B7,425,05,72,안양물,안산,044
15428,B7,425,05,72,안양물,안산,044
15416,B7,425,05,73,안양물,안산,048
15412,B7,425,05,73,안양물,안산,048
15603,B7,425,05,69,안양물,안산,044
15608,B7,425,05,70,안양물,안산,044
15418,B7,425,05,72,안양물,안산,048
15417,B7,425,05,72,안양물,안산,048
15413,B7,425,05,73,안양물,안산,048
15414,B7,425,05,73,안양물,안산,048
15424,B7,425,05,70,안양물,안산,043
15400,B7,425,04,56,안양물,안산,047
15405,B7,425,05,77,안양물,안산,043
15406,B7,425,05,78,안양물,안산,043
15419,B7,425,04,53,안양물,안산,043
15397,B7,425,05,78,안양물,안산,043
15425,B7,425,05,77,안양물,안산,043
15420,B7,425,05,77,안양물,안산,043
15399,B7,425,04,79,안양물,안산,048
15398,B7,425,04,79,안양물,안산,043
15404,B7,425,05,78,안양물,안산,048
15426,B7,425,05,76,안양물,안산,043
15402,B7,425,04,80,안양물,안산,043
15403,B7,425,04,56,안양물,안산,048
15407,B7,425,05,77,안양물,안산,043
15331,B7,425,02,25,안양물,안산,029
15254,B7,425,02,26,안양물,안산,029
15247,B7,425,02,27,안양물,안산,024
15330,B7,425,02,29,안양물,안산,029
15250,B7,425,02,27,안양물,안산,024
15253,B7,425,02,26,안양물,안산,024
15245,B7,425,02,30,안양물,안산,024
15246,B7,425,02,27,안양물,안산,024
15249,B7,425,02,28,안양물,안산,024
15255,B7,425,02,30,안양물,안산,029
15268,B7,425,02,25,안양물,안산,024
15266,B7,425,02,25,안양물,안산,029
15251,B7,425,02,28,안양물,안산,024
15252,B7,425,02,29,안양물,안산,024
15329,B7,425,02,29,안양물,안산,029
15248,B7,425,02,28,안양물,안산,024
15267,B7,425,02,29,안양물,안산,024
15265,B7,425,02,24,안양물,안산,029
15208,B7,425,02,30,안양물,안산,024
15269,B7,425,02,25,안양물,안산,029
15270,B7,425,02,11,안양물,안산,029
15374,B7,425,04,51,안양물,안산,031
15391,B7,425,04,48,안양물,안산,031
15244,B7,425,03,44,안양물,안산,035
15363,B7,425,03,44,안양물,안산,035
15389,B7,425,04,58,안양물,안산,038
15393,B7,425,03,46,안양물,안산,031
15243,B7,425,03,44,안양물,안산,035
15390,B7,425,04,48,안양물,안산,038
15364,B7,425,04,51,안양물,안산,031
15388,B7,425,04,48,안양물,안산,042
15375,B7,425,03,45,안양물,안산,035
15394,B7,425,03,46,안양물,안산,031
15226,B7,425,03,44,안양물,안산,035
15379,B7,425,03,45,안양물,안산,035
15392,B7,425,03,46,안양물,안산,031
15432,B7,425,05,52,안양물,안산,046
15382,B7,425,04,50,안양물,안산,042
15373,B7,425,04,49,안양물,안산,044
15383,B7,425,04,49,안양물,안산,042
15376,B7,425,03,45,안양물,안산,035
15378,B7,425,03,45,안양물,안산,035
15381,B7,425,04,50,안양물,안산,031
15380,B7,425,04,48,안양물,안산,031
15431,B7,425,05,52,안양물,안산,046
15377,B7,425,03,45,안양물,안산,035
15600,B7,425,05,68,안양물,안산,046
15429,B7,425,05,68,안양물,안산,046
15434,B7,425,05,68,안양물,안산,049
15611,B7,425,05,71,안양물,안산,046
15433,B7,425,05,53,안양물,안산,046
15612,B7,425,05,66,안양물,안산,051
15430,B7,425,05,68,안양물,안산,046
15614,B7,425,05,66,안양물,안산,051
15437,B7,425,05,66,안양물,안산,051
15613,B7,425,05,66,안양물,안산,051
15454,B7,425,04,63,안양물,안산,047
15445,B7,425,04,61,안양물,안산,047
15439,B7,425,04,57,안양물,안산,042
15395,B7,425,04,91,안양물,안산,046
15436,B7,425,05,66,안양물,안산,051
15453,B7,425,04,63,안양물,안산,045
15440,B7,425,04,57,안양물,안산,047
15457,B7,425,04,63,안양물,안산,049
15615,B7,425,05,66,안양물,안산,051
15441,B7,425,04,57,안양물,안산,047
15385,B7,425,04,58,안양물,안산,042
15438,B7,425,05,66,안양물,안산,051
15396,B7,425,04,91,안양물,안산,042
15435,B7,425,05,66,안양물,안산,051
15456,B7,425,04,64,안양물,안산,046
15455,B7,425,04,60,안양물,안산,046
15450,B7,425,04,60,안양물,안산,045
15451,B7,425,04,64,안양물,안산,046
15452,B7,425,04,58,안양물,안산,046
15448,B7,425,04,62,안양물,안산,047
15446,B7,425,04,61,안양물,안산,044
15447,B7,425,04,62,안양물,안산,047
15449,B7,425,04,60,안양물,안산,045
15442,B7,425,04,61,안양물,안산,044
15443,B7,425,04,61,안양물,안산,049
15444,B7,425,04,58,안양물,안산,049
15384,B7,425,04,56,안양물,안산,042
15387,B7,425,04,56,안양물,안산,042
15386,B7,425,04,91,안양물,안산,042
15654,B8,400,13,10,부평물,인천,130
15521,B7,425,07,45,안양물,안산,078
15520,B7,425,07,45,안양물,안산,078
15525,B7,425,07,42,안양물,안산,078
15552,B7,425,08,31,안양물,안산,086
15550,B7,425,08,29,안양물,안산,082
15575,B7,425,08,35,안양물,안산,085
15574,B7,425,08,35,안양물,안산,085
15556,B7,425,08,30,안양물,안산,082
15555,B7,425,08,31,안양물,안산,082
15554,B7,425,08,25,안양물,안산,086
15562,B7,425,08,32,안양물,안산,086
15568,B7,425,08,26,안양물,안산,081
15566,B7,425,08,33,안양물,안산,086
15544,B7,425,08,27,안양물,안산,087
15535,B7,425,08,34,안양물,안산,087
15536,B7,425,08,34,안양물,안산,082
15543,B7,425,08,28,안양물,안산,087
15542,B7,425,08,29,안양물,안산,087
15572,B7,425,08,33,안양물,안산,085
15546,B7,425,08,29,안양물,안산,087
15540,B7,425,08,39,안양물,안산,082
15569,B7,425,08,27,안양물,안산,081
15559,B7,425,08,27,안양물,안산,087
15558,B7,425,08,27,안양물,안산,087
15557,B7,425,08,27,안양물,안산,087
15551,B7,425,08,31,안양물,안산,086
15548,B7,425,08,28,안양물,안산,087
15547,B7,425,08,27,안양물,안산,087
15563,B7,425,08,32,안양물,안산,086
15560,B7,425,08,30,안양물,안산,081
15553,B7,425,08,25,안양물,안산,086
15571,B7,425,08,26,안양물,안산,085
15573,B7,425,08,33,안양물,안산,085
15534,B7,425,08,34,안양물,안산,083
15533,B7,425,08,36,안양물,안산,083
15545,B7,425,08,27,안양물,안산,087
15576,B7,425,08,26,안양물,안산,085
15570,B7,425,08,26,안양물,안산,081
15541,B7,425,08,40,안양물,안산,085
15549,B7,425,08,28,안양물,안산,081
15564,B7,425,08,32,안양물,안산,086
15538,B7,425,08,37,안양물,안산,083
15537,B7,425,08,36,안양물,안산,083
15561,B7,425,08,30,안양물,안산,081
15532,B7,425,08,36,안양물,안산,083
15502,B7,425,08,36,안양물,안산,083
15539,B7,425,08,38,안양물,안산,083
15567,B7,425,08,26,안양물,안산,086
15527,B7,425,08,35,안양물,안산,081
15565,B7,425,08,32,안양물,안산,086
15636,B7,425,10,27,안양물,안산,081
15635,B7,425,10,33,안양물,안산,104
15517,B7,425,08,36,안양물,안산,083
15306,B7,425,06,13,안양물,안산,062
15307,B7,425,06,12,안양물,안산,062
